mission,roll,frame,Photo Date,Photo Time GMT,Center Point Lat,Center Point Lon,Nadir Lat,Nadir Lon,Lens mm,geon,feat,Clouds Percentage,Look Angle,Look Direction,Sun Azimuth,Sun Elevation Angle,camera,film,Camera (uncataloged),caption,Features from Image Detectives (not NASA),RecordType
ISS004,E,10669,20020427,135229,37,-76,37,-79.8,180,USA-VIRGINIA,"NORFOLK, HAMPTON ROADS",10,48,E,103,39,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS004,E,10668,20020427,135217,37,-79.5,36.6,-80.5,180,USA-VIRGINIA,"DANVILLE, DAN RIVER,FOR.",10,17,E,102,39,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS004,E,10667,20020427,135201,37,-80.5,35.9,-81.4,180,USA-VIRGINIA,"CLAYTOR LAKE, RADFORD",10,22,NE,101,38,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS004,E,10666,20020427,135154,37,-80,35.6,-81.8,180,USA-VIRGINIA,"MARTINSVILLE, FOREST",10,33,NE,100,38,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS004,E,10407,20020424,150422,37,-76,39.1,-76.7,160,USA-VIRGINIA,"NORFOLK, NEWPORT NEWS",10,33,S,126,53,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS004,E,9633,20020407,213549,37,-76.5,36.3,-78.5,400,USA-VIRGINIA,"HAMPTON ROADS, NORFOLK",10,32,E,261,24,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS004,E,9632,20020407,213534,37,-76.5,35.6,-79.4,400,USA-VIRGINIA,"NORFOLK, NORFOLK USNB",10,43,E,260,25,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS004,E,9631,20020407,213526,37,-76,35.3,-79.9,400,USA-VIRGINIA,"VIRGINIA BEACH, OCEANA",10,51,E,260,26,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS004,E,9429,20020405,215401,37,-76,32.6,-76.2,180,USA-VIRGINIA,"NORFOLK, HAMPTON ROADS",10,52,N,265,19,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS004,E,8270,20020306,173954,37,-76,36.3,-77,800,USA-VIRGINIA,OCEANA NAVAL AIR STATION,10,20,NE,188,48,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS004,E,8269,20020306,173949,37,-76,36.5,-77.2,800,USA-VIRGINIA,LITTLE CREEK USN BASE,10,21,E,187,48,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS004,E,8213,20020301,192337,37,-76,38.8,-77.1,800,USA-VIRGINIA,OCEANA NAVAL AIR STATION,10,32,SE,219,36,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS004,E,8212,20020301,192329,37,-76,39.1,-77.6,800,USA-VIRGINIA,OCEANA NAVAL AIR STATION,10,38,SE,218,36,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS004,E,8211,20020301,192324,37,-76,39.3,-77.9,800,USA-VIRGINIA,OCEANA NAVAL AIR STATION,10,42,SE,218,36,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS004,E,8071,20020226,20____,37,-76.5,,,340,USA-VIRGINIA,"NORFOLK, CHESAPEAKE BAY",50,HO,,,,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS004,E,8070,20020226,20____,37,-76.5,,,340,USA-VIRGINIA,"NORFOLK, HAMPTON ROADS",50,HO,,,,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS004,E,8069,20020226,20____,37,-76.5,,,340,USA-VIRGINIA,"NORFOLK, HAMPTON ROADS",50,HO,,,,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS004,E,7787,20020211,192146,37,-76,26.9,-85.4,80,USA-VIRGINIA,"HAMPTON ROADS, CHESAPEAKE BAY",10,HO,NE,210,44,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS004,E,7786,20020211,192133,37,-76,26.2,-86,80,USA-VIRGINIA,"HAMPTON ROADS, NORFOLK",10,HO,NE,209,45,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS004,E,7367,20020209,194806,37.5,-76,36.9,-67.3,180,USA-VIRGINIA,"CHESAPEAKE BAY, YORK R.",10,HO,W,229,23,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS004,E,7366,20020209,194757,37,-76,36.6,-67.8,180,USA-VIRGINIA,"NORFOLK, CHESAPEAKE BAY",10,HO,W,229,23,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS004,E,5676,20020109,161557,38.5,-79,35.9,-78.2,35,USA-VIRGINIA,"APPALACHIAN RANGE, SNOW",10,39,N,163,30,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS004,E,5674,20020109,161439,38.5,-79,39,-82.8,35,USA-VIRGINIA,"APPALACHIAN RANGE, SNOW",10,49,E,158,26,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS004,E,5460,20020104,180303,37.5,-76.5,37,-77,20,USA-VIRGINIA,GREAT DISMAL SWAMP,10,12,NE,193,29,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS004,E,5459,20020104,180249,37.5,-76.5,37.6,-77.8,24,USA-VIRGINIA,GREAT DISMAL SWAMP,10,21,E,192,29,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS004,E,5458,20020104,180236,37.5,-76.5,38.1,-78.6,35,USA-VIRGINIA,GREAT DISMAL SWAMP,10,33,E,191,29,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS005,E,16691,20021007,200015,37,-76.5,36.8,-72.9,400,USA-VIRGINIA,"NORFOLK, DOWNTOWN CENTRAL",10,47,W,239,27,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS005,E,16689,20021007,200011,36.5,-76,36.7,-73.2,400,USA-VIRGINIA,CURRITUCK SOUND,25,40,W,239,27,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS005,E,16688,20021007,200010,36.5,-76,36.6,-73.2,400,USA-VIRGINIA,"VIRGINIA BEACH AREA, COAST",25,40,W,239,27,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS005,E,16687,20021007,200009,37,-76,36.6,-73.3,400,USA-VIRGINIA,"VIRGINIA BEACH, OCEANA NAS",10,39,W,239,27,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS005,E,16686,20021007,200005,37,-76.5,36.4,-73.5,80,USA-VIRGINIA,"NORFOLK, VIRGINIA BEACH, COAST",25,42,W,239,28,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS005,E,5913,20020625,205822,36.5,-76,34.6,-72,800,USA-VIRGINIA,"MACKAY ISLAND, BACK BAY, SUNGLINT",10,51,W,276,35,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,52260,20030414,165813,37.5,-77.5,39.9,-76.7,185,USA-VIRGINIA,RICHMOND,10,36,S,176,60,N1: Nikon D1,"2000E: 2000 x 1312 pixel CCD, RGBG imager color filter.",,,,CatalogedWithCenterPoint
ISS006,E,52128,20030412,171520,36.9,-76.1,40.5,-68.1,800,USA-VIRGINIA,"NORFOLK, VIRGINA BEACH",10,HO,W,199,57,N1: Nikon D1,"2000E: 2000 x 1312 pixel CCD, RGBG imager color filter.",,,,CatalogedWithCenterPoint
ISS006,E,52127,20030412,171517,36.9,-76.2,40.4,-68.3,800,USA-VIRGINIA,NORFOLK,10,HO,W,199,57,N1: Nikon D1,"2000E: 2000 x 1312 pixel CCD, RGBG imager color filter.",,,,CatalogedWithCenterPoint
ISS006,E,52126,20030412,171514,36.8,-76.5,40.3,-68.5,800,USA-VIRGINIA,"NANSEMOND, PORTSMOUTH",10,HO,W,199,57,N1: Nikon D1,"2000E: 2000 x 1312 pixel CCD, RGBG imager color filter.",,,,CatalogedWithCenterPoint
ISS006,E,52125,20030412,171510,36.9,-76.5,40.1,-68.7,800,USA-VIRGINIA,"NANSEMOND, PORTSMOUTH",10,HO,W,198,58,N1: Nikon D1,"2000E: 2000 x 1312 pixel CCD, RGBG imager color filter.",,,,CatalogedWithCenterPoint
ISS006,E,52124,20030412,171507,37,-76.4,40,-68.9,800,USA-VIRGINIA,NEWPORT NEWS,10,HO,W,198,58,N1: Nikon D1,"2000E: 2000 x 1312 pixel CCD, RGBG imager color filter.",,,,CatalogedWithCenterPoint
ISS006,E,52123,20030412,171503,37,-76.3,39.8,-69.2,800,USA-VIRGINIA,"HAMPTON ROADS, NORFOLK",10,HO,W,198,58,N1: Nikon D1,"2000E: 2000 x 1312 pixel CCD, RGBG imager color filter.",,,,CatalogedWithCenterPoint
ISS006,E,52122,20030412,171500,36.9,-76.3,39.7,-69.4,800,USA-VIRGINIA,"NORFOLK, USACE DISPOSAL AREA",10,HO,W,197,58,N1: Nikon D1,"2000E: 2000 x 1312 pixel CCD, RGBG imager color filter.",,,,CatalogedWithCenterPoint
ISS006,E,52121,20030412,171458,36.9,-76.3,39.6,-69.5,800,USA-VIRGINIA,"NORFOLK, USACE DISPOSAL AREA",10,HO,W,197,58,N1: Nikon D1,"2000E: 2000 x 1312 pixel CCD, RGBG imager color filter.",,,,CatalogedWithCenterPoint
ISS006,E,51415,2003____,,37,-76.5,,,,USA-VIRGINIA,"NORFOLK, NEWPORT NEWS",10,LO,,,,N1: Nikon D1,"2000E: 2000 x 1312 pixel CCD, RGBG imager color filter.",,,,CatalogedWithCenterPoint
ISS006,E,50921,20030428,182112,37,-81,35.4,-77.1,50,USA-VIRGINIA,"GARDEN MTS., BRUSHY MTS.",10,51,W,224,63,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,49844,20030423,195204,36.4,-75.8,34.4,-68.8,800,USA-VIRGINIA,CURRITUCK SOUND,10,HO,W,257,40,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,49843,20030423,195201,36.6,-75.9,34.5,-68.9,800,USA-VIRGINIA,CURRITUCK SOUND,10,HO,W,257,40,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,49842,20030423,195159,36.8,-76,34.6,-69,800,USA-VIRGINIA,"VIRGINIA BEACH, COASTLINE",10,HO,W,256,40,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,49841,20030423,195155,37,-76.3,34.8,-69.3,800,USA-VIRGINIA,NEWPORT NEWS,10,HO,W,256,41,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,49836,20030423,195050,38.9,-77.1,37.5,-73,800,USA-VIRGINIA,WASHINTON DC,10,51,W,251,43,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,49830,20030423,195009,37,-76,39.2,-75.5,180,USA-VIRGINIA,"NEWPORT NEWS, NORFOLK",10,33,S,247,44,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,49161,20030417,154716,38.9,-77.5,41.6,-73.5,800,USA-VIRGINIA,"DULLES AIRPORT, GEORGETOWN",10,54,SW,150,56,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,49156,20030417,154637,38.9,-77.5,40.2,-76.1,800,USA-VIRGINIA,"DULLES AIRPORT,GEORGETOWN",10,29,SW,145,56,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,43643,20030403,205032,36.5,-76,31,-82.8,180,USA-VIRGINIA,NORFOLK,10,HO,NE,251,37,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,42976,20030406,30404,37,-76,37.2,-74.6,,USA-VIRGINIA,NORFOLK AT NIGHT,10,22,W,321,-39,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,42975,20030406,30359,37,-76,37.4,-74.9,,USA-VIRGINIA,NORFOLK AT NIGHT,10,19,W,321,-38,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,42971,20030406,30319,39,-78,39,-77.3,,USA-VIRGINIA,WASHINGTON & WINCHESTER AT NIGHT,10,11,W,319,-36,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,42970,20030406,30314,39,-78,39.2,-77.7,,USA-VIRGINIA,WINCHESTER & WASHINGTON AT NIGHT,10,6,SW,319,-36,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,38014,20030313,125837,36.5,-76,35.5,-79,180,USA-VIRGINIA,"NORFOLK, CURRITUCK SOUND, HAZE",10,42,E,106,17,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,38012,20030313,125820,37,-76,36.2,-80,180,USA-VIRGINIA,"NORFOLK, VIRGINIA BEACH, HAZE",10,49,E,106,16,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,37518,20030311,64801,39,-77.5,38,-80.6,58,USA-VIRGINIA,WASHINGTON D.C. AT NIGHT,10,43,E,31,-52,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,35938,20030308,143242,37,-76,36.7,-74.6,50,USA-VIRGINIA,"CHESAPEAKE BAY, CAPE CHARLES",10,22,W,130,35,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,35936,20030308,143156,37,-76.5,38.6,-77.3,180,USA-VIRGINIA,"CHESAPEAKE BAY, NORFOLK",10,27,S,128,32,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,35935,20030308,143154,37.5,-76.5,38.6,-77.4,180,USA-VIRGINIA,"CHESAPEAKE BAY, YORK RIVER",10,22,SE,128,32,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,35934,20030308,143146,37.5,-76.5,39,-77.9,180,USA-VIRGINIA,"CHESAPEAKE BAY, WINDMILL POINT",10,30,SE,128,31,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,35933,20030308,143142,38,-76.5,39.1,-78.2,180,USA-VIRGINIA,"CHESAPEAKE BAY, PATUXENT RIVER NAS",10,30,SE,128,31,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,35657,20030303,160431,38.4,-77.1,40.7,-74.6,400,USA-VIRGINIA,POTOMAC RIVER,10,44,SW,158,40,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,33866,20030225,183152,37.5,-76,40.5,-75.6,85,USA-VIRGINIA,"POCOMOKE SOUND, NORFOLK, CLOUDS",75,41,S,204,38,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,33865,20030225,183151,38,-75.5,40.6,-75.7,85,USA-VIRGINIA,"CHINCOTEAGUE BAY, POCOMOKE SOUND",75,37,S,204,38,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,33490,20030224,192844,37,-76,36.5,-77.5,800,USA-VIRGINIA,"OCEANA NAS, VIRGINIA BEACH",10,24,E,219,36,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,30549,20030219,143054,38.5,-77.5,40.3,-74.1,180,USA-VIRGINIA,"POTOMAC RIVER, HAZE",25,47,SW,135,27,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,25742,20030208,182908,38.5,-77.5,36.7,-74.5,180,USA-VIRGINIA,POTOMAC RIVER,10,46,NW,203,35,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,25741,20030208,182828,37,-76,35.1,-76.8,180,USA-VIRGINIA,"CAPE CHARLES, CAPE HENRY",10,31,N,201,38,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,25740,20030208,182820,37,-76.5,34.7,-77.3,180,USA-VIRGINIA,JAMES RIVER DELTA,10,35,N,200,38,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,25739,20030208,182816,36.5,-76,34.5,-77.5,180,USA-VIRGINIA,CAPE HENRY,25,36,NE,200,38,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,18505,20030107,145245,37,-76,29.6,-69.7,400,USA-VIRGINIA,"NORFOLK, CHESAPEAKE BAY",10,HO,NW,149,32,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,18503,20030107,145201,37.5,-76,31.6,-71.9,400,USA-VIRGINIA,"DELMARVA PENINSULA, CHESAPEAKE BAY",10,HO,NW,148,29,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,18502,20030107,145153,36.5,-76,31.9,-72.3,400,USA-VIRGINIA,"NORFOLK, VIRGINIA BEACH, NEWPORT NEWS",10,HO,NW,147,28,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,18501,20030107,145145,37,-76,32.3,-72.7,400,USA-VIRGINIA,"NORFOLK,  VIRGINIA BEACH, NEWPORT NEWS",10,HO,NW,147,28,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,18500,20030107,145130,37,-76.5,32.9,-73.5,400,USA-VIRGINIA,"NORFOLK, NEWPORT NEWS",10,HO,NW,147,27,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,14972,20030104,160335,37.3,-79.2,34.8,-76.3,400,USA-VIRGINIA,"LYNCHBURG, JAMES RIVER",10,48,NW,162,31,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,14971,20030104,160331,37.4,-79.2,35,-76.5,400,USA-VIRGINIA,"LYNCHBURG, JAMES RIVER",10,46,NW,162,30,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,13531,20021227,184410,37,-76,37.4,-73,85,USA-VIRGINIA,"NORFOLK, GREAT DISMAL SWAMP",10,41,W,208,24,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,13530,20021227,184354,37,-76.5,38.1,-73.9,85,USA-VIRGINIA,"NORFOLK, GREAT DISMAL SWAMP",10,39,W,207,24,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,13529,20021227,184353,37,-76.5,38.1,-74,85,USA-VIRGINIA,"NORFOLK, GREAT DISMAL SWAMP",10,38,W,207,24,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,13528,20021227,184351,37,-76.5,38.2,-74.1,85,USA-VIRGINIA,"DELMARVA PENINSULA, NORFOLK",10,37,,207,24,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,13527,20021227,184349,37.5,-76.5,38.3,-74.2,85,USA-VIRGINIA,"CHESAPEAKE BAY, YORK RIVER",50,35,W,207,24,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,13526,20021227,184347,38,-76,38.4,-74.4,85,USA-VIRGINIA,"DELMARVA PENINSULA, CHESAPEAKE BAY",10,25,W,206,24,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,13525,20021227,184345,37.5,-76,38.4,-74.5,85,USA-VIRGINIA,"DELMARVA PENINSULA, CHESAPEAKE BAY",10,26,SW,206,24,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,13524,20021227,184319,38,-79.5,39.5,-76.1,85,USA-VIRGINIA,"APPALACHIAN RANGE, SNOW",25,47,W,204,23,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,13196,20021227,184410,36.8,-76.1,37.4,-73,400,USA-VIRGINIA,"VIRGINIA BEACH, NORFOLK",10,42,W,208,24,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,13195,20021227,184406,37.2,-76.3,37.6,-73.2,400,USA-VIRGINIA,"NEWPORT NEWS, NORFOLK",10,42,W,208,24,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,13194,20021227,184403,37.1,-76.3,37.7,-73.4,400,USA-VIRGINIA,"NEWPORT NEWS, NORFOLK",10,40,W,207,24,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,12185,20021226,194013,36.5,-76,34,-76.2,400,USA-VIRGINIA,CURRITUCK SOUND,10,35,N,218,22,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,12184,20021226,194011,36.8,-76.1,34.1,-76.3,400,USA-VIRGINIA,"NORFOLK, VIRGINIA BEACH",10,38,N,218,22,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,12183,20021226,194008,37,-76,34.2,-76.5,400,USA-VIRGINIA,"NORFOLK, CHESAPEAKE BAY",10,39,N,218,22,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,12041,20021226,193921,37,-80,36.2,-79.1,28,USA-VIRGINIA,"APPALACHIAN FOOTHILLS, SNOW, CLOUDS",25,19,NW,215,22,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,9434,20021217,164307,38,-77,39.5,-84.6,400,USA-VIRGINIA,"PATUXENT NAS, CHESAPEAKE BAY",10,HO,E,167,26,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,7657,20021212,180748,37,-76.5,37,-80.3,400,USA-VIRGINIA,"NORFOLK AREA, SOFT FOCUS",25,47,E,194,29,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS006,E,7656,20021212,180744,37,-76.5,36.8,-80.5,400,USA-VIRGINIA,"NORFOLK AREA, SOFT FOCUS",25,49,E,194,29,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
